annee_numero_de_tirage,jour_de_tirage,date_de_tirage,date_de_forclusion,boule_1,boule_2,boule_3,boule_4,boule_5,boules,numero_chance,combinaison_gagnante_en_ordre_croissant,nombre_de_gagnant_au_rang1,rapport_du_rang1,nombre_de_gagnant_au_rang2,rapport_du_rang2,nombre_de_gagnant_au_rang3,rapport_du_rang3,nombre_de_gagnant_au_rang4,rapport_du_rang4,nombre_de_gagnant_au_rang5,rapport_du_rang5,nombre_de_gagnant_au_rang6,rapport_du_rang6,numero_jokerplus,devise
2009268,MERCREDI,2009-12-16,2010-02-15,39,15,23,49,30,"39,15,23,49,30",5,15-23-30-39-49+5,0,0,0,0,389,2227.9,19485,12.3,301313,5.7,580235,2,2 230 916,eur
2010093,MERCREDI,2010-08-04,2010-10-04,32,8,46,22,9,"32,8,46,22,9",8,8-9-22-32-46+8,0,0,0,0,418,2058.7,20159,11.4,320085,5.1,453722,2,0 304 775,eur
2010066,MERCREDI,2010-06-02,2010-08-02,43,11,14,23,17,"43,11,14,23,17",10,11-14-17-23-43+10,0,0,2,195523.6,802,794.4,32254,8.5,415327,4.7,346693,2,7 320 181,eur
2010070,SAMEDI,2010-06-12,2010-08-12,30,43,48,24,15,"30,43,48,24,15",7,15-24-30-43-48+7,2,7000000,4,130288.5,727,1167.9,30164,12.1,453962,5.7,1147121,2,3 005 861,eur
2010061,SAMEDI,2010-05-22,2010-07-22,2,48,40,46,17,"2,48,40,46,17",10,2-17-40-46-48+10,0,0,1,396644,330,1958.3,19844,14.1,320215,6.2,352785,2,0 259 898,eur
2010063,MERCREDI,2010-05-26,2010-07-26,47,3,35,22,6,"47,3,35,22,6",1,3-6-22-35-47+1,0,0,5,63551,425,1218.1,19526,11.4,298879,5.3,319683,2,0 027 977,eur
2010067,SAMEDI,2010-06-05,2010-08-05,37,43,31,45,22,"37,43,31,45,22",5,22-31-37-43-45+5,0,0,3,164528.5,631,1274.4,28640,12.1,413353,6,834541,2,2 297 938,eur
2010065,LUNDI,2010-05-31,2010-07-31,46,49,32,5,33,"46,49,32,5,33",1,5-32-33-46-49+1,0,0,0,0,223,2869.6,12361,13.8,197251,6.2,249073,2,9 366 214,eur
2010056,LUNDI,2010-05-10,2010-07-10,41,4,35,33,10,"41,4,35,33,10",5,4-10-33-35-41+5,0,0,0,0,273,1966.5,11097,13.4,180773,5.8,360811,2,9 172 896,eur
2010053,LUNDI,2010-05-03,2010-07-03,8,11,12,26,48,"8,11,12,26,48",6,8-11-12-26-48+6,0,0,2,98259.8,570,629.8,22079,7,266942,4.1,317068,2,8 335 661,eur
2010050,LUNDI,2010-04-26,2010-06-26,29,24,4,46,7,"29,24,4,46,7",10,4-7-24-29-46+10,0,0,0,0,348,1494.5,16759,8.5,225867,4.5,172218,2,2 338 823,eur
2010009,MERCREDI,2010-01-20,2010-03-22,13,37,48,45,28,"13,37,48,45,28",9,13-28-37-45-48+9,1,4000000,2,155534.3,452,1264.9,21708,11.6,317449,5.6,455384,2,5 029 732,eur
2010021,MERCREDI,2010-02-17,2010-04-19,23,40,26,22,29,"23,40,26,22,29",5,22-23-26-29-40+5,0,0,1,284797.4,421,1299.5,20460,11.8,312725,5.5,582917,2,4 621 659,eur
2009274,MERCREDI,2009-12-30,2010-03-01,21,39,5,2,15,"21,39,5,2,15",10,2-5-15-21-39+10,0,0,1,592610.4,1221,993.3,56991,9.3,795780,4.7,757192,2,0 569 318,eur
2010012,MERCREDI,2010-01-27,2010-03-29,10,15,43,45,5,"10,15,43,45,5",9,5-10-15-43-45+9,0,0,1,289241.6,563,997.6,27608,8.9,356519,4.9,440513,2,5 001 225,eur
2009266,SAMEDI,2009-12-12,2010-02-11,4,30,13,18,39,"4,30,13,18,39",1,4-13-18-30-39+1,0,0,6,67277.9,701,1016.6,31662,9.8,450810,4.9,440749,2,8 787 773,eur
2010036,MERCREDI,2010-03-24,2010-05-24,28,9,35,8,42,"28,9,35,8,42",6,8-9-28-35-42+6,0,0,3,98547.1,415,1274.6,21109,11,321351,5.2,469554,2,3 092 599,eur
2010046,SAMEDI,2010-04-17,2010-06-17,24,42,16,9,32,"24,42,16,9,32",3,9-16-24-32-42+3,1,2000000,5,74002.9,694,948.4,27884,10.3,387613,5.3,614257,2,3 390 882,eur
2009258,LUNDI,2009-11-23,2010-01-23,13,12,3,37,30,"13,12,3,37,30",8,3-12-13-30-37+8,0,0,1,178009.1,308,1079.4,15776,9.2,227817,4.5,286768,2,5 462 288,eur
2010005,LUNDI,2010-01-11,2010-03-13,24,20,31,36,6,"24,20,31,36,6",4,6-20-24-31-36+4,0,0,1,196125.9,276,1327.2,15165,10.6,220766,5.2,345313,2,2 076 499,eur
2010034,SAMEDI,2010-03-20,2010-05-20,15,36,28,49,2,"15,36,28,49,2",3,2-15-28-36-49+3,0,0,2,184932.4,638,1085.5,26636,11.4,390405,5.5,669756,2,2 951 352,eur
2009154,MERCREDI,2009-03-25,2009-05-25,10,34,15,33,5,"10,34,15,33,5",7,5-10-15-33-34+7,0,0,4,80049.1,456,1243.1,23845,10.5,350384,5.1,805841,2,6 569 548,eur
2009160,MERCREDI,2009-04-08,2009-06-08,46,33,10,34,7,"46,33,10,34,7",6,7-10-33-34-46+6,0,0,1,292998.4,377,1491.6,20618,12.1,333187,5.3,472555,2,1 129 942,eur
2009143,SAMEDI,2009-02-28,2009-04-30,45,14,41,25,16,"45,14,41,25,16",10,14-16-25-41-45+10,0,0,2,191782.6,511,1397.7,26371,12,405498,5.5,398767,2,4 958 160,eur
2009137,SAMEDI,2009-02-14,2009-04-16,12,24,18,44,16,"12,24,18,44,16",4,12-16-18-24-44+4,1,17000000,4,118577.6,1140,766.2,44963,8.4,566081,4.7,788313,2,9 287 916,eur
2009165,LUNDI,2009-04-20,2009-06-20,11,34,38,43,12,"11,34,38,43,12",3,11-12-34-38-43+3,0,0,1,200664,275,1363.8,13480,12.3,217853,5.4,365456,2,7 987 651,eur
2009146,SAMEDI,2009-03-07,2009-05-07,36,15,24,2,22,"36,15,24,2,22",8,2-15-22-24-36+8,0,0,2,195543.1,696,1057.2,32670,9.8,457583,5,640933,2,6 294 934,eur
2009158,SAMEDI,2009-04-04,2009-06-04,37,41,27,8,45,"37,41,27,8,45",6,8-27-37-41-45+6,0,0,2,185276.1,589,1174.9,26471,11.5,382334,5.7,596744,2,0 668 219,eur
2009149,SAMEDI,2009-03-14,2009-05-14,27,18,20,11,38,"27,18,20,11,38",6,11-18-20-27-38+6,0,0,0,0,755,1488.5,34001,9,472514,4.6,594861,2,1 609 089,eur
2009256,MERCREDI,2009-11-18,2010-01-18,24,20,22,19,1,"24,20,22,19,1",6,1-19-20-22-24+6,1,3000000,3,101212.7,736,754.7,29975,8,391284,4.3,468160,2,4 178 084,eur
2009229,MERCREDI,2009-09-16,2009-11-16,40,7,21,25,30,"40,7,21,25,30",1,7-21-25-30-40+1,0,0,3,102030.9,748,748.9,27415,8.8,367818,4.7,344588,2,6 442 821,eur
2009247,MERCREDI,2009-10-28,2009-12-28,8,11,7,37,30,"8,11,7,37,30",3,7-8-11-30-37+3,0,0,2,146696.8,614,885.5,30032,7.8,405129,4.1,518673,2,6 934 307,eur
2009253,MERCREDI,2009-11-11,2010-01-11,41,47,22,17,7,"41,47,22,17,7",6,7-17-22-41-47+6,0,0,3,91495.9,592,839.8,25633,8.4,320632,4.8,436416,2,0 271 724,eur
2009230,SAMEDI,2009-09-19,2009-11-19,12,27,38,33,19,"12,27,38,33,19",7,12-19-27-33-38+7,1,3000000,2,182912.6,869,798.1,33870,8.8,448307,4.7,961315,2,5 798 145,eur
2009249,LUNDI,2009-11-02,2010-01-02,17,34,23,40,9,"17,34,23,40,9",9,9-17-23-34-40+9,0,0,4,51650.2,344,1054.9,14737,10.8,217568,5.2,291997,2,8 261 588,eur
2009223,MERCREDI,2009-09-02,2009-11-02,17,5,12,6,15,"17,5,12,6,15",1,5-6-12-15-17+1,0,0,5,60191.6,1092,492.2,37587,6.1,435522,3.8,336945,2,9 843 701,eur
2009237,LUNDI,2009-10-05,2009-12-05,21,12,20,11,32,"21,12,20,11,32",4,11-12-20-21-32+4,0,0,0,0,335,1657.3,15979,9.5,243369,4.4,324339,2,8 630 497,eur
2009216,LUNDI,2009-08-17,2009-10-17,2,9,17,14,25,"2,9,17,14,25",9,2-9-14-17-25+9,1,7000000,3,64846.3,671,518.3,22272,6.7,254169,4.2,259397,2,2 029 933,eur
2009231,LUNDI,2009-09-21,2009-11-21,3,4,38,46,7,"3,4,38,46,7",2,3-4-7-38-46+2,0,0,0,0,232,2332,14633,10.2,224798,4.7,235801,2,6 402 434,eur
2008106,MERCREDI,2008-12-03,2009-02-02,26,29,34,42,31,"26,29,34,42,31",10,26-29-31-34-42+10,0,0,1,308357.3,447,1334.9,20848,12.6,318038,5.9,342597,2,9 925 867,eur
2008100,MERCREDI,2008-11-19,2009-01-19,34,26,37,41,2,"34,26,37,41,2",4,2-26-34-37-41+4,0,0,1,320110,419,1479.4,18603,14.7,297534,6.6,569933,2,8 020 200,eur
2009121,MERCREDI,2009-01-07,2009-03-09,37,39,9,33,11,"37,39,9,33,11",8,9-11-33-37-39+8,0,0,2,168721.8,493,1266.3,24219,11.3,376306,5.2,540458,2,3 620 390,eur
2008097,MERCREDI,2008-11-12,2009-01-12,45,35,34,40,23,"45,35,34,40,23",5,23-34-35-40-45+5,1,3000000,0,0,369,2611.3,17861,15,278521,6.8,709296,2,6 163 242,eur
2008116,SAMEDI,2008-12-27,2009-02-26,36,47,17,49,37,"36,47,17,49,37",10,17-36-37-47-49+10,0,0,3,145573.4,503,1576.7,28825,12.2,401116,6.2,445153,2,3 561 533,eur
2008101,SAMEDI,2008-11-22,2009-01-22,45,12,30,36,20,"45,12,30,36,20",6,12-20-30-36-45+6,0,0,1,405518.3,633,1270.6,30810,11.5,473429,5.3,681111,2,5 533 941,eur
2009120,LUNDI,2009-01-05,2009-03-07,8,29,36,25,11,"8,29,36,25,11",2,8-11-25-29-36+2,0,0,1,210628.2,443,904.5,19976,8.7,266132,4.6,316743,2,6 998 254,eur
2009126,LUNDI,2009-01-19,2009-03-21,39,38,7,32,26,"39,38,7,32,26",9,7-26-32-38-39+9,0,0,0,0,364,2103.7,17848,11.8,265909,5.7,388410,2,4 114 444,eur
2008096,LUNDI,2008-11-10,2009-01-10,12,9,21,45,38,"12,9,21,45,38",6,9-12-21-38-45+6,0,0,2,117543.4,532,811.2,20218,9.2,279445,4.7,384092,2,6 047 419,eur
2008092,SAMEDI,2008-11-01,2009-01-01,22,4,27,36,45,"22,4,27,36,45",3,4-22-27-36-45+3,0,0,3,140455.2,732,1054.8,31721,10.6,448841,5.3,718520,2,0 033 110,eur
2014095,SAMEDI,2014-08-09,2014-10-09,34,4,5,9,21,"34,4,5,9,21",7,4-5-9-21-34+7,0,0,3,102674.6,664,998.3,33826,8.4,456911,4.4,890411,2,5 677 867,eur
2016148,SAMEDI,2016-12-10,2017-02-09,41,43,27,24,28,"41,43,27,24,28",9,24-27-28-41-43+9,1,5000000,1,320873.8,480,1438.7,24366,12.2,384738,5.5,573218,2,7 271 910,eur
2017017,MERCREDI,2017-02-08,2017-04-10,17,33,37,40,19,"17,33,37,40,19",6,17-19-33-37-40+6,0,0,1,240742.6,442,1172.2,19086,11.7,275965,5.8,466120,2,9 145 176,eur
2017014,MERCREDI,2017-02-01,2017-04-03,45,24,17,46,9,"45,24,17,46,9",7,9-17-24-45-46+7,0,0,0,0,430,1679.3,20753,10.2,298043,5.1,696662,2,5 553 593,eur
2017009,SAMEDI,2017-01-21,2017-03-23,40,36,32,8,31,"40,36,32,8,31",6,8-31-32-36-40+6,0,0,1,386187,500,1662.2,25403,14.1,397696,6.4,763199,2,9 354 658,eur
2016129,MERCREDI,2016-10-26,2016-12-26,1,46,20,40,35,"1,46,20,40,35",10,1-20-35-40-46+10,0,0,2,122455.2,331,1592.4,16389,13.9,258030,6.3,360141,2,2 248 039,eur
2016146,LUNDI,2016-12-05,2017-02-04,29,30,23,6,26,"29,30,23,6,26",4,6-23-26-29-30+4,0,0,4,44448.2,471,812.4,19288,8.5,250215,4.7,320161,2,4 530 666,eur
2017001,LUNDI,2017-01-02,2017-03-04,31,38,11,19,40,"31,38,11,19,40",5,11-19-31-38-40+5,0,0,1,174922.8,374,1006.5,14934,10.9,220300,5.2,368533,2,1 799 726,eur
2016125,LUNDI,2016-10-17,2016-12-17,8,31,48,39,22,"8,31,48,39,22",4,8-22-31-39-48+4,0,0,3,63793.6,311,1324.3,14775,12,223469,5.7,349510,2,7 569 332,eur
2016128,LUNDI,2016-10-24,2016-12-24,18,29,36,17,23,"18,29,36,17,23",7,17-18-23-29-36+7,0,0,4,48854,416,1010.9,17272,10.5,252705,5.1,549908,2,2 842 285,eur
2016122,LUNDI,2016-10-10,2016-12-10,18,19,3,48,9,"18,19,3,48,9",2,3-9-18-19-48+2,0,0,2,89792.2,451,856.9,20262,8.2,267433,4.4,276581,2,9 098 008,eur
2016114,MERCREDI,2016-09-21,2016-11-21,30,15,40,13,20,"30,15,40,13,20",10,13-15-20-30-40+10,2,2000000,5,45856.7,676,729.9,25793,8.2,308251,4.9,317940,2,9 122 584,eur
2016094,SAMEDI,2016-08-06,2016-10-06,44,12,7,25,31,"44,12,7,25,31",10,7-12-25-31-44+10,1,2000000,4,69651,1045,573.7,34184,7.6,420836,4.4,398100,2,9 995 150,eur
2016105,MERCREDI,2016-08-31,2016-10-31,12,26,19,47,10,"12,26,19,47,10",1,10-12-19-26-47+1,0,0,3,70837.6,709,645,27053,7.3,330541,4.2,320832,2,5 801 853,eur
2016096,MERCREDI,2016-08-10,2016-10-10,49,30,19,17,7,"49,30,19,17,7",3,7-17-19-30-49+3,2,1500000,5,42244.7,715,635.7,27498,7.1,339930,4.1,390924,2,5 789 723,eur
2016072,MERCREDI,2016-06-15,2016-08-15,34,2,8,5,33,"34,2,8,5,33",10,2-5-8-33-34+10,0,0,4,53209.8,354,1293.9,18293,10.8,276655,5.1,292229,2,9 010 963,eur
2016090,MERCREDI,2016-07-27,2016-09-26,34,7,44,19,8,"34,7,44,19,8",6,7-8-19-34-44+6,0,0,2,103272.8,443,1003.4,20202,9.5,294030,4.6,403222,2,2 620 700,eur
2016108,MERCREDI,2016-09-07,2016-11-07,26,34,38,13,42,"26,34,38,13,42",9,13-26-34-38-42+9,0,0,3,76371.7,595,828.7,19969,10.7,267944,5.6,397661,2,0 895 001,eur
2016115,SAMEDI,2016-09-24,2016-11-24,33,32,31,41,43,"33,32,31,41,43",10,31-32-33-41-43+10,0,0,1,301810,432,1503.5,17616,15.9,292367,6.8,432240,2,1 174 569,eur
2016074,LUNDI,2016-06-20,2016-08-20,38,4,45,13,43,"38,4,45,13,43",10,4-13-38-43-45+10,0,0,2,82089.6,273,1294.2,13335,11.4,199286,5.4,220106,2,0 082 327,eur
2016080,LUNDI,2016-07-04,2016-09-03,12,10,25,22,47,"12,10,25,22,47",1,10-12-22-25-47+1,0,0,3,52832.6,477,715.1,19043,7.7,242608,4.3,241636,2,3 612 752,eur
2015015,MERCREDI,2015-02-04,2015-04-06,49,9,28,24,35,"49,9,28,24,35",4,9-24-28-35-49+4,0,0,1,244042.7,473,1110.4,22170,10.2,318207,5.1,434787,2,9 864 959,eur
2015006,MERCREDI,2015-01-14,2015-03-16,23,18,7,2,21,"23,18,7,2,21",6,2-7-18-21-23+6,0,0,3,97056,997,628.5,37886,7.1,455785,4.2,564972,2,7 368 809,eur
2015010,SAMEDI,2015-01-24,2015-03-26,36,44,21,13,5,"36,44,21,13,5",1,5-13-21-36-44+1,0,0,6,53400.7,839,821.8,31403,9.5,431082,4.9,471869,2,3 428 186,eur
2015063,MERCREDI,2015-05-27,2015-07-27,22,32,42,8,29,"22,32,42,8,29",3,8-22-29-32-42+3,0,0,2,110442.4,512,928.4,19209,10.7,266725,5.5,407069,2,7 518 358,eur
2015011,LUNDI,2015-01-26,2015-03-28,18,17,27,35,40,"18,17,27,35,40",6,17-18-27-35-40+6,1,5000000,1,180685.2,278,1398.7,14016,12,216539,5.5,343628,2,3 651 953,eur
2015058,SAMEDI,2015-05-16,2015-07-16,39,8,22,46,23,"39,8,22,46,23",3,8-22-23-39-46+3,0,0,1,289119.2,397,1567.3,21132,12.7,349175,5.5,531018,2,7 577 692,eur
2015027,MERCREDI,2015-03-04,2015-05-04,32,16,8,23,34,"32,16,8,23,34",4,8-16-23-32-34+4,0,0,2,112914.9,388,1252.6,18976,11.1,271686,5.5,405038,2,8 824 221,eur
2015061,SAMEDI,2015-05-23,2015-07-23,45,41,12,26,19,"45,41,12,26,19",7,12-19-26-41-45+7,0,0,5,58678.5,692,912.4,28168,9.7,390376,5,868628,2,3 922 180,eur
2015025,SAMEDI,2015-02-28,2015-04-30,14,46,5,30,36,"14,46,5,30,36",6,5-14-30-36-46+6,0,0,0,0,456,2241.2,23541,12.8,373364,5.7,629206,2,6 465 867,eur
2015028,SAMEDI,2015-03-07,2015-05-07,48,9,18,43,3,"48,9,18,43,3",2,3-9-18-43-48+2,0,0,1,316681.4,669,1018.7,29058,10.1,417180,5,484247,2,3 137 634,eur
2015072,MERCREDI,2015-06-17,2015-08-17,44,30,26,48,41,"44,30,26,48,41",1,26-30-41-44-48+1,0,0,1,224656.9,305,1585.2,14360,14.5,232324,6.4,335510,2,5 490 199,eur
2015079,SAMEDI,2015-07-04,2015-09-03,4,49,38,29,40,"4,49,38,29,40",3,4-29-38-40-49+3,0,0,1,287574,445,1390.8,22381,11.9,327699,5.8,538291,2,2 314 689,eur
2015081,MERCREDI,2015-07-08,2015-09-07,5,39,32,42,20,"5,39,32,42,20",7,5-20-32-39-42+7,0,0,0,0,344,2022.8,15204,13.5,242463,6,648773,2,6 045 266,eur
2015102,MERCREDI,2015-08-26,2015-10-26,44,26,41,15,37,"44,26,41,15,37",8,15-26-37-41-44+8,0,0,5,42111.8,333,1360.8,15144,12.9,223996,6.2,379846,2,6 905 704,eur
2015066,MERCREDI,2015-06-03,2015-08-03,12,18,30,25,47,"12,18,30,25,47",2,12-18-25-30-47+2,0,0,4,62442.3,681,789.3,26321,8.8,344192,4.8,373771,2,4 167 228,eur
2015070,SAMEDI,2015-06-13,2015-08-13,16,11,29,15,46,"16,11,29,15,46",4,11-15-16-29-46+4,0,0,2,150355.2,521,1242.1,25908,10.8,393253,5,539643,2,3 243 626,eur
2015103,SAMEDI,2015-08-29,2015-10-29,43,40,2,38,23,"43,40,2,38,23",8,2-23-38-40-43+8,0,0,1,290926.3,410,1527.1,19766,13.7,310738,6.2,523205,2,5 892 466,eur
2015088,SAMEDI,2015-07-25,2015-09-24,43,7,5,10,13,"43,7,5,10,13",4,5-7-10-13-43+4,1,4000000,1,287818.2,1275,485.8,46071,5.8,507024,3.7,521421,2,1 313 913,eur
2015095,LUNDI,2015-08-10,2015-10-10,37,44,14,12,28,"37,44,14,12,28",5,12-14-28-37-44+5,0,0,2,79311.8,267,1278.5,13940,10.6,203195,5.2,346757,2,6 892 744,eur
2015065,LUNDI,2015-06-01,2015-08-01,3,38,4,49,12,"3,38,4,49,12",2,3-4-12-38-49+2,0,0,3,66394.9,322,1331.3,18246,10.1,271398,4.8,308769,2,3 178 303,eur
2016021,MERCREDI,2016-02-17,2016-04-18,29,17,40,34,2,"29,17,40,34,2",10,2-17-29-34-40+10,0,0,2,116715.1,421,1193.3,17917,12.1,267105,5.8,320302,2,0 901 794,eur
2016022,SAMEDI,2016-02-20,2016-04-21,9,33,34,41,20,"9,33,34,41,20",8,9-20-33-34-41+8,0,0,2,163524,523,1345.8,24458,12.4,378541,5.7,595467,2,7 908 031,eur
2016040,SAMEDI,2016-04-02,2016-06-02,29,34,18,22,19,"29,34,18,22,19",1,18-19-22-29-34+1,0,0,4,78552.2,531,1273.5,26984,10.8,410841,5,469361,2,9 197 141,eur
2016016,SAMEDI,2016-02-06,2016-04-07,44,25,2,41,28,"44,25,2,41,28",9,2-25-28-41-44+9,0,0,1,324027.6,520,1341,24482,12.3,379330,5.6,551760,2,3 328 398,eur
2016062,LUNDI,2016-05-23,2016-07-23,41,48,22,26,7,"41,48,22,26,7",2,7-22-26-41-48+2,1,4000000,2,84864,373,979.3,15850,9.9,225144,5,264818,2,3 324 603,eur
2016002,LUNDI,2016-01-04,2016-03-05,34,43,23,15,40,"34,43,23,15,40",3,15-23-34-40-43+3,0,0,0,0,236,2438.5,13088,13,197584,6.1,336227,2,4 441 276,eur
2016053,LUNDI,2016-05-02,2016-07-02,47,36,43,48,26,"47,36,43,48,26",6,26-36-43-47-48+6,0,0,1,170103.1,222,1649,10112,15.6,163849,6.9,328562,2,0 278 166,eur
2016055,SAMEDI,2016-05-07,2016-07-07,35,33,42,20,14,"35,33,42,20,14",4,14-20-33-35-42+4,0,0,2,150028.7,529,1220.7,22198,12.6,328809,6,537431,2,1 777 190,eur
2016001,SAMEDI,2016-01-02,2016-03-03,19,44,37,46,10,"19,44,37,46,10",10,10-19-37-44-46+10,0,0,0,0,590,1669.8,25060,11.6,373169,5.5,442673,2,2 195 761,eur
2016041,LUNDI,2016-04-04,2016-06-04,36,7,48,11,8,"36,7,48,11,8",3,7-8-11-36-48+3,0,0,1,178093.7,321,1194,17267,9.6,253811,4.6,347396,2,9 377 728,eur
2015147,MERCREDI,2015-12-09,2016-02-08,6,34,12,49,10,"6,34,12,49,10",7,6-10-12-34-49+7,0,0,0,0,559,1348.3,26267,8.4,351347,4.5,685619,2,4 461 165,eur
2015126,MERCREDI,2015-10-21,2015-12-21,25,35,22,26,31,"25,35,22,26,31",6,22-25-26-31-35+6,0,0,1,222595.7,354,1353.2,16691,12.4,267999,5.5,425169,2,3 851 929,eur
2015120,MERCREDI,2015-10-07,2015-12-07,29,27,2,14,28,"29,27,2,14,28",9,2-14-27-28-29+9,0,0,2,111593.9,568,845.6,23166,8.9,309981,4.7,383726,2,4 946 502,eur
2015118,SAMEDI,2015-10-03,2015-12-03,27,18,8,37,20,"27,18,8,37,20",4,8-18-20-27-37+4,2,3500000,2,161451,696,998.4,30858,9.7,438541,4.9,607047,2,0 303 068,eur
2015143,LUNDI,2015-11-30,2016-01-30,27,19,5,35,40,"27,19,5,35,40",9,5-19-27-35-40+9,0,0,1,170319,373,982.7,15493,10.2,220535,5.1,285378,2,1 841 281,eur
2015124,SAMEDI,2015-10-17,2015-12-17,22,33,14,46,9,"22,33,14,46,9",8,9-14-22-33-46+8,0,0,1,300514.3,832,777.3,31524,8.8,405529,4.9,544679,2,3 122 195,eur
2015129,MERCREDI,2015-10-28,2015-12-28,49,2,17,30,5,"49,2,17,30,5",2,2-5-17-30-49+2,0,0,1,212815.5,570,803.5,23314,8.5,306445,4.6,320168,2,3 176 784,eur
2015128,LUNDI,2015-10-26,2015-12-26,17,19,23,4,49,"17,19,23,4,49",3,4-17-19-23-49+3,0,0,2,79333,510,669.5,19402,7.6,241785,4.3,298421,2,8 025 093,eur
2015116,LUNDI,2015-09-28,2015-11-28,23,39,37,36,49,"23,39,37,36,49",8,23-36-37-39-49+8,0,0,1,172843.8,249,1493.9,11792,13.6,179884,6.4,318479,2,0 110 342,eur
2015104,LUNDI,2015-08-31,2015-10-31,12,41,38,1,31,"12,41,38,1,31",4,1-12-31-38-41+4,0,0,0,0,292,1841.7,13776,11.5,208793,5.4,311407,2,7 322 067,eur
2014043,MERCREDI,2014-04-09,2014-06-09,28,14,39,12,38,"28,14,39,12,38",10,12-14-28-38-39+10,0,0,1,217965.3,318,1475.1,17011,11.9,271625,5.3,281116,2,7 076 857,eur
2014070,MERCREDI,2014-06-11,2014-08-11,22,9,42,15,32,"22,9,42,15,32",6,9-15-22-32-42+6,1,8000000,2,114904.1,497,995.1,20781,10.3,291649,5.2,458471,2,9 400 537,eur
2014029,SAMEDI,2014-03-08,2014-05-08,35,40,6,46,15,"35,40,6,46,15",7,6-15-35-40-46+7,0,0,4,81435.4,493,1422,21449,14.1,342179,6.3,955057,2,8 968 593,eur
2014034,MERCREDI,2014-03-19,2014-05-19,27,19,5,26,28,"27,19,5,26,28",9,5-19-26-27-28+9,0,0,2,113204.4,643,757.8,27515,7.6,354124,4.2,391676,2,4 864 631,eur
2014049,MERCREDI,2014-04-23,2014-06-23,3,30,10,29,39,"3,30,10,29,39",10,3-10-29-30-39+10,0,0,0,0,521,1464,22476,10,320150,5,319324,2,5 574 707,eur
2014041,SAMEDI,2014-04-05,2014-06-05,40,9,22,13,45,"40,9,22,13,45",5,9-13-22-40-45+5,2,1000000,6,49913.8,856,752.9,32431,8.6,431351,4.6,652218,2,2 082 184,eur
2014051,LUNDI,2014-04-28,2014-06-28,45,32,19,49,36,"45,32,19,49,36",7,19-32-36-45-49+7,0,0,1,194274.6,268,1560.1,13602,13.3,213158,6,573792,2,4 952 463,eur
2014053,SAMEDI,2014-05-03,2014-07-03,16,5,41,11,36,"16,5,41,11,36",5,5-11-16-36-41+5,0,0,2,173275.8,681,1095.2,31162,10.3,456257,5,750817,2,1 369 223,eur
2014027,LUNDI,2014-03-03,2014-05-03,41,40,28,21,36,"41,40,28,21,36",10,21-28-36-40-41+10,0,0,0,0,258,2142.1,12335,13.2,185012,6.3,228224,2,2 137 340,eur
2014057,LUNDI,2014-05-12,2014-07-12,43,33,36,12,2,"43,33,36,12,2",5,2-12-33-36-43+5,0,0,2,112622.4,356,1361.7,17170,12.2,265841,5.6,481993,2,6 682 000,eur
2014139,MERCREDI,2014-11-19,2015-01-19,41,18,13,14,29,"41,18,13,14,29",3,13-14-18-29-41+3,0,0,3,75098.8,436,1112.1,21084,9.9,306342,4.9,440158,2,5 423 984,eur
2014145,MERCREDI,2014-12-03,2015-02-02,49,26,28,31,11,"49,26,28,31,11",7,11-26-28-31-49+7,0,0,1,230802.8,494,1005.5,23020,9.3,323259,4.7,689725,2,1 013 361,eur
2014151,MERCREDI,2014-12-17,2015-02-16,32,46,6,8,13,"32,46,6,8,13",10,6-8-13-32-46+10,0,0,0,0,483,1485.1,21914,9.6,310280,4.8,306052,2,2 389 777,eur
2015003,MERCREDI,2015-01-07,2015-03-09,20,29,21,33,7,"20,29,21,33,7",1,7-20-21-29-33+1,0,0,0,0,583,1517.3,29761,8.7,401508,4.6,412862,2,8 446 050,eur
2014138,LUNDI,2014-11-17,2015-01-17,23,47,16,48,35,"23,47,16,48,35",10,16-23-35-47-48+10,0,0,1,171068.7,228,1614.7,11058,14.4,177762,6.4,223640,2,7 794 843,eur
2014127,MERCREDI,2014-10-22,2014-12-22,10,19,47,35,33,"10,19,47,35,33",2,10-19-33-35-47+2,0,0,0,0,352,1914.8,16194,12.3,248342,5.7,321054,2,8 076 858,eur
2014141,LUNDI,2014-11-24,2015-01-24,18,47,49,32,17,"18,47,49,32,17",3,17-18-32-47-49+3,0,0,2,79082.4,233,1460.9,11087,13.3,178596,5.9,290899,2,7 019 186,eur
2015002,LUNDI,2015-01-05,2015-03-07,37,8,49,31,45,"37,8,49,31,45",7,8-31-37-45-49+7,0,0,0,0,330,2087.5,15727,12.9,246303,5.9,611961,2,7 112 835,eur
2015005,LUNDI,2015-01-12,2015-03-14,20,15,27,13,34,"20,15,27,13,34",1,13-15-20-27-34+1,0,0,0,0,569,1192.1,22603,8.8,304363,4.7,317979,2,7 639 831,eur
2014129,LUNDI,2014-10-27,2014-12-27,13,32,12,28,33,"13,32,12,28,33",6,12-13-28-32-33+6,0,0,1,198869.8,279,1534,16736,11,277221,4.7,385641,2,6 326 903,eur
2013153,LUNDI,2013-12-23,2014-02-22,34,29,41,37,18,"34,29,41,37,18",5,18-29-34-37-41+5,1,10000000,2,163254,568,1237.1,23902,12.7,345790,6.2,692195,2,1 082 991,eur
